ZipCode,City,MixedCity,StateCode,StateFIPS,County,MixedCounty,CountyFIPS,Latitude,Longitude,GMT,DST
01013,CHICOPEE,Chicopee,MA,25,HAMPDEN,Hampden,013,42.160827,-72.603375,5,Y
01014,CHICOPEE,Chicopee,MA,25,HAMPDEN,Hampden,013,42.1486,-72.6085,5,Y
01020,CHICOPEE,Chicopee,MA,25,HAMPDEN,Hampden,013,42.17762,-72.562566,5,Y
01021,CHICOPEE,Chicopee,MA,25,HAMPDEN,Hampden,013,42.1486,-72.6085,5,Y
01022,CHICOPEE,Chicopee,MA,25,HAMPDEN,Hampden,013,42.195565,-72.542478,5,Y
01026,CUMMINGTON,Cummington,MA,25,HAMPSHIRE,Hampshire,015,42.441033,-72.915573,5,Y
01027,EASTHAMPTON,Easthampton,MA,25,HAMPSHIRE,Hampshire,015,42.292895,-72.717599,5,Y
01028,EAST LONGMEADOW,East Longmeadow,MA,25,HAMPDEN,Hampden,013,42.06166,-72.498771,5,Y
01038,HATFIELD,Hatfield,MA,25,HAMPSHIRE,Hampshire,015,42.3863,-72.60588,5,Y
01039,HAYDENVILLE,Haydenville,MA,25,HAMPSHIRE,Hampshire,015,42.411178,-72.688894,5,Y
01040,HOLYOKE,Holyoke,MA,25,HAMPDEN,Hampden,013,42.222692,-72.640474,5,Y
01041,HOLYOKE,Holyoke,MA,25,HAMPDEN,Hampden,013,42.2043,-72.6167,5,Y
01050,HUNTINGTON,Huntington,MA,25,HAMPSHIRE,Hampshire,015,42.270928,-72.903169,5,Y
01053,LEEDS,Leeds,MA,25,HAMPSHIRE,Hampshire,015,42.352158,-72.715494,5,Y
01063,NORTHAMPTON,Northampton,MA,25,HAMPSHIRE,Hampshire,015,42.31822,-72.637674,5,Y
01066,NORTH HATFIELD,North Hatfield,MA,25,HAMPSHIRE,Hampshire,015,42.4107,-72.6253,5,Y
01068,OAKHAM,Oakham,MA,25,WORCESTER,Worcester,027,42.353309,-72.051399,5,Y
01069,PALMER,Palmer,MA,25,HAMPDEN,Hampden,013,42.192062,-72.307682,5,Y
01070,PLAINFIELD,Plainfield,MA,25,HAMPSHIRE,Hampshire,015,42.519603,-72.925186,5,Y
01071,RUSSELL,Russell,MA,25,HAMPDEN,Hampden,013,42.169224,-72.854502,5,Y
01072,SHUTESBURY,Shutesbury,MA,25,FRANKLIN,Franklin,011,42.463022,-72.419998,5,Y
01073,SOUTHAMPTON,Southampton,MA,25,HAMPSHIRE,Hampshire,015,42.230586,-72.741034,5,Y
01074,SOUTH BARRE,South Barre,MA,25,WORCESTER,Worcester,027,42.3824,-72.0998,5,Y
01075,SOUTH HADLEY,South Hadley,MA,25,HAMPSHIRE,Hampshire,015,42.258591,-72.575936,5,Y
01077,SOUTHWICK,Southwick,MA,25,HAMPDEN,Hampden,013,42.049922,-72.772197,5,Y
01079,THORNDIKE,Thorndike,MA,25,HAMPDEN,Hampden,013,42.1968,-72.3271,5,Y
01080,THREE RIVERS,Three Rivers,MA,25,HAMPDEN,Hampden,013,42.178348,-72.370504,5,Y
01081,WALES,Wales,MA,25,HAMPDEN,Hampden,013,42.061818,-72.231415,5,Y
01082,WARE,Ware,MA,25,HAMPSHIRE,Hampshire,015,42.288872,-72.277566,5,Y
01083,WARREN,Warren,MA,25,WORCESTER,Worcester,027,42.202992,-72.197431,5,Y
01084,WEST CHESTERFIELD,West Chesterfield,MA,25,HAMPSHIRE,Hampshire,015,42.386792,-72.879415,5,Y
01085,WESTFIELD,Westfield,MA,25,HAMPDEN,Hampden,013,42.162725,-72.771374,5,Y
01086,WESTFIELD,Westfield,MA,25,HAMPDEN,Hampden,013,42.1253,-72.7501,5,Y
01088,WEST HATFIELD,West Hatfield,MA,25,HAMPSHIRE,Hampshire,015,42.388711,-72.646558,5,Y
01089,WEST SPRINGFIELD,West Springfield,MA,25,HAMPDEN,Hampden,013,42.125682,-72.641677,5,Y
01090,WEST SPRINGFIELD,West Springfield,MA,25,HAMPDEN,Hampden,013,42.1068,-72.6206,5,Y
01092,WEST WARREN,West Warren,MA,25,WORCESTER,Worcester,027,42.202417,-72.221696,5,Y
01093,WHATELY,Whately,MA,25,FRANKLIN,Franklin,011,42.4399,-72.6353,5,Y
01094,WHEELWRIGHT,Wheelwright,MA,25,WORCESTER,Worcester,027,42.3517,-72.1405,5,Y
01095,WILBRAHAM,Wilbraham,MA,25,HAMPDEN,Hampden,013,42.134675,-72.432176,5,Y
01096,WILLIAMSBURG,Williamsburg,MA,25,HAMPSHIRE,Hampshire,015,42.436118,-72.770062,5,Y
01097,WORONOCO,Woronoco,MA,25,HAMPDEN,Hampden,013,42.1594,-72.8751,5,Y
01098,WORTHINGTON,Worthington,MA,25,HAMPSHIRE,Hampshire,015,42.390244,-72.947238,5,Y
01101,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.09915,-72.5881,5,Y
01102,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01833,GEORGETOWN,Georgetown,MA,25,ESSEX,Essex,009,42.723822,-70.97822,5,Y
01834,GROVELAND,Groveland,MA,25,ESSEX,Essex,009,42.75092,-71.009929,5,Y
01835,HAVERHILL,Haverhill,MA,25,ESSEX,Essex,009,42.753546,-71.086654,5,Y
01840,LAWRENCE,Lawrence,MA,25,ESSEX,Essex,009,42.70594,-71.159753,5,Y
01841,LAWRENCE,Lawrence,MA,25,ESSEX,Essex,009,42.708653,-71.163282,5,Y
01842,LAWRENCE,Lawrence,MA,25,ESSEX,Essex,009,42.7069,-71.166,5,Y
01843,LAWRENCE,Lawrence,MA,25,ESSEX,Essex,009,42.691573,-71.161102,5,Y
01844,METHUEN,Methuen,MA,25,ESSEX,Essex,009,42.731861,-71.18578,5,Y
01845,NORTH ANDOVER,North Andover,MA,25,ESSEX,Essex,009,42.673022,-71.088049,5,Y
01850,LOWELL,Lowell,MA,25,MIDDLESEX,Middlesex,017,42.655639,-71.303458,5,Y
01851,LOWELL,Lowell,MA,25,MIDDLESEX,Middlesex,017,42.624348,-71.339113,5,Y
01852,LOWELL,Lowell,MA,25,MIDDLESEX,Middlesex,017,42.628515,-71.296476,5,Y
01853,LOWELL,Lowell,MA,25,MIDDLESEX,Middlesex,017,42.6435,-71.3101,5,Y
01854,LOWELL,Lowell,MA,25,MIDDLESEX,Middlesex,017,42.649275,-71.346363,5,Y
01860,MERRIMAC,Merrimac,MA,25,ESSEX,Essex,009,42.83658,-71.01155,5,Y
01862,NORTH BILLERICA,North Billerica,MA,25,MIDDLESEX,Middlesex,017,42.568284,-71.29229,5,Y
01863,NORTH CHELMSFORD,North Chelmsford,MA,25,MIDDLESEX,Middlesex,017,42.631398,-71.388618,5,Y
01864,NORTH READING,North Reading,MA,25,MIDDLESEX,Middlesex,017,42.58049,-71.087025,5,Y
01865,NUTTING LAKE,Nutting Lake,MA,25,MIDDLESEX,Middlesex,017,42.5381,-71.2689,5,Y
01866,PINEHURST,Pinehurst,MA,25,MIDDLESEX,Middlesex,017,42.5304,-71.2278,5,Y
01867,READING,Reading,MA,25,MIDDLESEX,Middlesex,017,42.533282,-71.103608,5,Y
01876,TEWKSBURY,Tewksbury,MA,25,MIDDLESEX,Middlesex,017,42.611064,-71.231595,5,Y
01879,TYNGSBORO,Tyngsboro,MA,25,MIDDLESEX,Middlesex,017,42.658821,-71.432972,5,Y
01880,WAKEFIELD,Wakefield,MA,25,MIDDLESEX,Middlesex,017,42.501286,-71.066727,5,Y
01885,WEST BOXFORD,West Boxford,MA,25,ESSEX,Essex,009,42.7077,-71.0658,5,Y
01886,WESTFORD,Westford,MA,25,MIDDLESEX,Middlesex,017,42.588996,-71.441744,5,Y
01887,WILMINGTON,Wilmington,MA,25,MIDDLESEX,Middlesex,017,42.565327,-71.174652,5,Y
01888,WOBURN,Woburn,MA,25,MIDDLESEX,Middlesex,017,42.4806,-71.1516,5,Y
01889,NORTH READING,North Reading,MA,25,MIDDLESEX,Middlesex,017,42.5763,-71.0788,5,Y
01890,WINCHESTER,Winchester,MA,25,MIDDLESEX,Middlesex,017,42.449942,-71.14999,5,Y
01899,ANDOVER,Andover,MA,25,ESSEX,Essex,009,42.6586,-71.1375,5,Y
01901,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.460542,-70.94614,5,Y
01902,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.473415,-70.942636,5,Y
01903,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.4638,-70.9479,5,Y
01904,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.489185,-70.968944,5,Y
01905,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.475945,-70.980115,5,Y
01906,SAUGUS,Saugus,MA,25,ESSEX,Essex,009,42.467474,-71.012852,5,Y
01907,SWAMPSCOTT,Swampscott,MA,25,ESSEX,Essex,009,42.47517,-70.904971,5,Y
01908,NAHANT,Nahant,MA,25,ESSEX,Essex,009,42.435967,-70.920912,5,Y
01910,LYNN,Lynn,MA,25,ESSEX,Essex,009,42.4667,-70.9503,5,Y
01913,AMESBURY,Amesbury,MA,25,ESSEX,Essex,009,42.853164,-70.951838,5,Y
01915,BEVERLY,Beverly,MA,25,ESSEX,Essex,009,42.567821,-70.85808,5,Y
01921,BOXFORD,Boxford,MA,25,ESSEX,Essex,009,42.679297,-71.029386,5,Y
01922,BYFIELD,Byfield,MA,25,ESSEX,Essex,009,42.758286,-70.917065,5,Y
01923,DANVERS,Danvers,MA,25,ESSEX,Essex,009,42.576767,-70.951352,5,Y
01929,ESSEX,Essex,MA,25,ESSEX,Essex,009,42.632303,-70.77843,5,Y
01029,EAST OTIS,East Otis,MA,25,BERKSHIRE,Berkshire,003,42.192033,-73.045339,5,Y
01030,FEEDING HILLS,Feeding Hills,MA,25,HAMPDEN,Hampden,013,42.070474,-72.675174,5,Y
01031,GILBERTVILLE,Gilbertville,MA,25,WORCESTER,Worcester,027,42.3611,-72.20382,5,Y
01032,GOSHEN,Goshen,MA,25,HAMPSHIRE,Hampshire,015,42.454455,-72.826714,5,Y
01033,GRANBY,Granby,MA,25,HAMPSHIRE,Hampshire,015,42.257915,-72.505683,5,Y
01034,GRANVILLE,Granville,MA,25,HAMPDEN,Hampden,013,42.092408,-72.949682,5,Y
01035,HADLEY,Hadley,MA,25,HAMPSHIRE,Hampshire,015,42.356251,-72.585014,5,Y
01036,HAMPDEN,Hampden,MA,25,HAMPDEN,Hampden,013,42.072956,-72.416626,5,Y
01037,HARDWICK,Hardwick,MA,25,WORCESTER,Worcester,027,42.378705,-72.192186,5,Y
01054,LEVERETT,Leverett,MA,25,FRANKLIN,Franklin,011,42.475356,-72.487555,5,Y
01056,LUDLOW,Ludlow,MA,25,HAMPDEN,Hampden,013,42.192007,-72.45872,5,Y
01057,MONSON,Monson,MA,25,HAMPDEN,Hampden,013,42.095536,-72.312918,5,Y
01059,NORTH AMHERST,North Amherst,MA,25,HAMPSHIRE,Hampshire,015,42.3738,-72.5205,5,Y
01060,NORTHAMPTON,Northampton,MA,25,HAMPSHIRE,Hampshire,015,42.329604,-72.625124,5,Y
01061,NORTHAMPTON,Northampton,MA,25,HAMPSHIRE,Hampshire,015,42.3251,-72.6418,5,Y
01062,FLORENCE,Florence,MA,25,HAMPSHIRE,Hampshire,015,42.330067,-72.692655,5,Y
01103,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.103366,-72.590557,5,Y
01104,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.12954,-72.569176,5,Y
01105,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.100995,-72.581566,5,Y
01106,LONGMEADOW,Longmeadow,MA,25,HAMPDEN,Hampden,013,42.05056,-72.565884,5,Y
01107,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.121306,-72.60891,5,Y
01108,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.08114,-72.557783,5,Y
01109,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.118748,-72.549032,5,Y
01138,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01139,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01144,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1032,-72.5916,5,Y
01151,INDIAN ORCHARD,Indian Orchard,MA,25,HAMPDEN,Hampden,013,42.151278,-72.510524,5,Y
01152,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1028,-72.5921,5,Y
01199,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01201,PITTSFIELD,Pittsfield,MA,25,BERKSHIRE,Berkshire,003,42.466531,-73.289364,5,Y
01202,PITTSFIELD,Pittsfield,MA,25,BERKSHIRE,Berkshire,003,42.4501,-73.2456,5,Y
01230,GREAT BARRINGTON,Great Barrington,MA,25,BERKSHIRE,Berkshire,003,42.171162,-73.330261,5,Y
01235,HINSDALE,Hinsdale,MA,25,BERKSHIRE,Berkshire,003,42.3959,-73.076287,5,Y
01236,HOUSATONIC,Housatonic,MA,25,BERKSHIRE,Berkshire,003,42.263088,-73.383452,5,Y
01237,LANESBORO,Lanesboro,MA,25,BERKSHIRE,Berkshire,003,42.560748,-73.244402,5,Y
01238,LEE,Lee,MA,25,BERKSHIRE,Berkshire,003,42.287955,-73.206905,5,Y
01240,LENOX,Lenox,MA,25,BERKSHIRE,Berkshire,003,42.366471,-73.271106,5,Y
01242,LENOX DALE,Lenox Dale,MA,25,BERKSHIRE,Berkshire,003,42.339438,-73.246692,5,Y
01243,MIDDLEFIELD,Middlefield,MA,25,HAMPSHIRE,Hampshire,015,42.348104,-73.002747,5,Y
01244,MILL RIVER,Mill River,MA,25,BERKSHIRE,Berkshire,003,42.137294,-73.195265,5,Y
01245,MONTEREY,Monterey,MA,25,BERKSHIRE,Berkshire,003,42.179822,-73.196867,5,Y
01247,NORTH ADAMS,North Adams,MA,25,BERKSHIRE,Berkshire,003,42.695558,-73.087992,5,Y
01262,STOCKBRIDGE,Stockbridge,MA,25,BERKSHIRE,Berkshire,003,42.296779,-73.32588,5,Y
01263,STOCKBRIDGE,Stockbridge,MA,25,BERKSHIRE,Berkshire,003,42.2878,-73.3208,5,Y
01264,TYRINGHAM,Tyringham,MA,25,BERKSHIRE,Berkshire,003,42.22651,-73.197611,5,Y
01266,WEST STOCKBRIDGE,West Stockbridge,MA,25,BERKSHIRE,Berkshire,003,42.288658,-73.377778,5,Y
01267,WILLIAMSTOWN,Williamstown,MA,25,BERKSHIRE,Berkshire,003,42.642268,-73.252598,5,Y
01111,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01115,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.1015,-72.5905,5,Y
01116,LONGMEADOW,Longmeadow,MA,25,HAMPDEN,Hampden,013,42.0647,-72.5131,5,Y
01118,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.095584,-72.524304,5,Y
01119,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.122508,-72.511518,5,Y
01128,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.095804,-72.485598,5,Y
01129,SPRINGFIELD,Springfield,MA,25,HAMPDEN,Hampden,013,42.120974,-72.487872,5,Y
01203,PITTSFIELD,Pittsfield,MA,25,BERKSHIRE,Berkshire,003,42.4501,-73.2456,5,Y
01220,ADAMS,Adams,MA,25,BERKSHIRE,Berkshire,003,42.627128,-73.11869,5,Y
01222,ASHLEY FALLS,Ashley Falls,MA,25,BERKSHIRE,Berkshire,003,42.065432,-73.316479,5,Y
01223,BECKET,Becket,MA,25,BERKSHIRE,Berkshire,003,42.324078,-73.130876,5,Y
01224,BERKSHIRE,Berkshire,MA,25,BERKSHIRE,Berkshire,003,42.503468,-73.202113,5,Y
01225,CHESHIRE,Cheshire,MA,25,BERKSHIRE,Berkshire,003,42.558246,-73.147934,5,Y
01226,DALTON,Dalton,MA,25,BERKSHIRE,Berkshire,003,42.47662,-73.146709,5,Y
01227,DALTON,Dalton,MA,25,BERKSHIRE,Berkshire,003,42.4739,-73.1667,5,Y
01229,GLENDALE,Glendale,MA,25,BERKSHIRE,Berkshire,003,42.2836,-73.3445,5,Y
01252,NORTH EGREMONT,North Egremont,MA,25,BERKSHIRE,Berkshire,003,42.1967,-73.4386,5,Y
01253,OTIS,Otis,MA,25,BERKSHIRE,Berkshire,003,42.195522,-73.094484,5,Y
01254,RICHMOND,Richmond,MA,25,BERKSHIRE,Berkshire,003,42.379056,-73.365874,5,Y
01255,SANDISFIELD,Sandisfield,MA,25,BERKSHIRE,Berkshire,003,42.113526,-73.119992,5,Y
01256,SAVOY,Savoy,MA,25,BERKSHIRE,Berkshire,003,42.589611,-73.022988,5,Y
01257,SHEFFIELD,Sheffield,MA,25,BERKSHIRE,Berkshire,003,42.10393,-73.367684,5,Y
01258,SOUTH EGREMONT,South Egremont,MA,25,BERKSHIRE,Berkshire,003,42.102233,-73.46408,5,Y
01259,SOUTHFIELD,Southfield,MA,25,BERKSHIRE,Berkshire,003,42.079208,-73.238182,5,Y
01260,SOUTH LEE,South Lee,MA,25,BERKSHIRE,Berkshire,003,42.2775,-73.2778,5,Y
01270,WINDSOR,Windsor,MA,25,BERKSHIRE,Berkshire,003,42.51307,-73.050235,5,Y
01301,GREENFIELD,Greenfield,MA,25,FRANKLIN,Franklin,011,42.631883,-72.59742,5,Y
01302,GREENFIELD,Greenfield,MA,25,FRANKLIN,Franklin,011,42.5878,-72.6003,5,Y
01330,ASHFIELD,Ashfield,MA,25,FRANKLIN,Franklin,011,42.525896,-72.80934,5,Y
01331,ATHOL,Athol,MA,25,WORCESTER,Worcester,027,42.560683,-72.183898,5,Y
01337,BERNARDSTON,Bernardston,MA,25,FRANKLIN,Franklin,011,42.690129,-72.585089,5,Y
01338,BUCKLAND,Buckland,MA,25,FRANKLIN,Franklin,011,42.580045,-72.800323,5,Y
01339,CHARLEMONT,Charlemont,MA,25,FRANKLIN,Franklin,011,42.63166,-72.878137,5,Y
01340,COLRAIN,Colrain,MA,25,FRANKLIN,Franklin,011,42.675342,-72.740774,5,Y
01341,CONWAY,Conway,MA,25,FRANKLIN,Franklin,011,42.509748,-72.699049,5,Y
01342,DEERFIELD,Deerfield,MA,25,FRANKLIN,Franklin,011,42.539988,-72.618433,5,Y
01343,DRURY,Drury,MA,25,BERKSHIRE,Berkshire,003,42.651664,-72.990795,5,Y
01344,ERVING,Erving,MA,25,FRANKLIN,Franklin,011,42.608914,-72.42456,5,Y
01346,HEATH,Heath,MA,25,FRANKLIN,Franklin,011,42.665724,-72.833294,5,Y
01347,LAKE PLEASANT,Lake Pleasant,MA,25,FRANKLIN,Franklin,011,42.5567,-72.5186,5,Y
01349,MILLERS FALLS,Millers Falls,MA,25,FRANKLIN,Franklin,011,42.573938,-72.484196,5,Y
01350,MONROE BRIDGE,Monroe Bridge,MA,25,FRANKLIN,Franklin,011,42.721188,-72.975162,5,Y
01351,MONTAGUE,Montague,MA,25,FRANKLIN,Franklin,011,42.548217,-72.511166,5,Y
01354,GILL,Gill,MA,25,FRANKLIN,Franklin,011,42.63841,-72.509488,5,Y
01355,NEW SALEM,New Salem,MA,25,FRANKLIN,Franklin,011,42.426036,-72.316418,5,Y
01360,NORTHFIELD,Northfield,MA,25,FRANKLIN,Franklin,011,42.666519,-72.446882,5,Y
01364,ORANGE,Orange,MA,25,FRANKLIN,Franklin,011,42.620458,-72.294444,5,Y
01373,SOUTH DEERFIELD,South Deerfield,MA,25,FRANKLIN,Franklin,011,42.464914,-72.61716,5,Y
01375,SUNDERLAND,Sunderland,MA,25,FRANKLIN,Franklin,011,42.466106,-72.555454,5,Y
01376,TURNERS FALLS,Turners Falls,MA,25,FRANKLIN,Franklin,011,42.593404,-72.540041,5,Y
01378,WARWICK,Warwick,MA,25,FRANKLIN,Franklin,011,42.666338,-72.344874,5,Y
01379,WENDELL,Wendell,MA,25,FRANKLIN,Franklin,011,42.554654,-72.408295,5,Y
01380,WENDELL DEPOT,Wendell Depot,MA,25,FRANKLIN,Franklin,011,42.588368,-72.395956,5,Y
01420,FITCHBURG,Fitchburg,MA,25,WORCESTER,Worcester,027,42.582812,-71.80659,5,Y
01430,ASHBURNHAM,Ashburnham,MA,25,WORCESTER,Worcester,027,42.655656,-71.922012,5,Y
01431,ASHBY,Ashby,MA,25,MIDDLESEX,Middlesex,017,42.673591,-71.834337,5,Y
01432,AYER,Ayer,MA,25,MIDDLESEX,Middlesex,017,42.562912,-71.568824,5,Y
01434,DEVENS,Devens,MA,25,MIDDLESEX,Middlesex,017,42.534958,-71.611484,5,Y
01463,PEPPERELL,Pepperell,MA,25,MIDDLESEX,Middlesex,017,42.665524,-71.599356,5,Y
01464,SHIRLEY,Shirley,MA,25,MIDDLESEX,Middlesex,017,42.579502,-71.644512,5,Y
01467,STILL RIVER,Still River,MA,25,WORCESTER,Worcester,027,42.48442,-71.62897,5,Y
01468,TEMPLETON,Templeton,MA,25,WORCESTER,Worcester,027,42.543162,-72.066854,5,Y
01469,TOWNSEND,Townsend,MA,25,MIDDLESEX,Middlesex,017,42.659557,-71.702288,5,Y
01470,GROTON,Groton,MA,25,MIDDLESEX,Middlesex,017,42.6112,-71.5752,5,Y
01471,GROTON,Groton,MA,25,MIDDLESEX,Middlesex,017,42.6112,-71.5752,5,Y
01472,WEST GROTON,West Groton,MA,25,MIDDLESEX,Middlesex,017,42.6006,-71.6302,5,Y
01473,WESTMINSTER,Westminster,MA,25,WORCESTER,Worcester,027,42.559479,-71.908706,5,Y
01366,PETERSHAM,Petersham,MA,25,WORCESTER,Worcester,027,42.445872,-72.213524,5,Y
01367,ROWE,Rowe,MA,25,FRANKLIN,Franklin,011,42.69587,-72.934949,5,Y
01368,ROYALSTON,Royalston,MA,25,WORCESTER,Worcester,027,42.670469,-72.197026,5,Y
01370,SHELBURNE FALLS,Shelburne Falls,MA,25,FRANKLIN,Franklin,011,42.601438,-72.739108,5,Y
01436,BALDWINVILLE,Baldwinville,MA,25,WORCESTER,Worcester,027,42.600122,-72.086316,5,Y
01438,EAST TEMPLETON,East Templeton,MA,25,WORCESTER,Worcester,027,42.565092,-72.031569,5,Y
01440,GARDNER,Gardner,MA,25,WORCESTER,Worcester,027,42.589966,-71.986054,5,Y
01441,WESTMINSTER,Westminster,MA,25,WORCESTER,Worcester,027,42.575,-71.9988,5,Y
01450,GROTON,Groton,MA,25,MIDDLESEX,Middlesex,017,42.61619,-71.576808,5,Y
01451,HARVARD,Harvard,MA,25,WORCESTER,Worcester,027,42.498546,-71.581862,5,Y
01452,HUBBARDSTON,Hubbardston,MA,25,WORCESTER,Worcester,027,42.484168,-72.011197,5,Y
01453,LEOMINSTER,Leominster,MA,25,WORCESTER,Worcester,027,42.524468,-71.772212,5,Y
01460,LITTLETON,Littleton,MA,25,MIDDLESEX,Middlesex,017,42.537958,-71.484974,5,Y
01462,LUNENBURG,Lunenburg,MA,25,WORCESTER,Worcester,027,42.587142,-71.720924,5,Y
01474,WEST TOWNSEND,West Townsend,MA,25,MIDDLESEX,Middlesex,017,42.66967,-71.743376,5,Y
01475,WINCHENDON,Winchendon,MA,25,WORCESTER,Worcester,027,42.660866,-72.048898,5,Y
01477,WINCHENDON SPRINGS,Winchendon Springs,MA,25,WORCESTER,Worcester,027,42.7021,-72.0237,5,Y
01501,AUBURN,Auburn,MA,25,WORCESTER,Worcester,027,42.195675,-71.84607,5,Y
01503,BERLIN,Berlin,MA,25,WORCESTER,Worcester,027,42.384234,-71.629366,5,Y
01504,BLACKSTONE,Blackstone,MA,25,WORCESTER,Worcester,027,42.039526,-71.530657,5,Y
01505,BOYLSTON,Boylston,MA,25,WORCESTER,Worcester,027,42.35397,-71.717353,5,Y
01506,BROOKFIELD,Brookfield,MA,25,WORCESTER,Worcester,027,42.194498,-72.103822,5,Y
01507,CHARLTON,Charlton,MA,25,WORCESTER,Worcester,027,42.131775,-71.973205,5,Y
01521,HOLLAND,Holland,MA,25,HAMPDEN,Hampden,013,42.064504,-72.168424,5,Y
01522,JEFFERSON,Jefferson,MA,25,WORCESTER,Worcester,027,42.376355,-71.872314,5,Y
01523,LANCASTER,Lancaster,MA,25,WORCESTER,Worcester,027,42.47212,-71.667642,5,Y
01524,LEICESTER,Leicester,MA,25,WORCESTER,Worcester,027,42.240144,-71.918765,5,Y
01525,LINWOOD,Linwood,MA,25,WORCESTER,Worcester,027,42.0973,-71.6455,5,Y
01526,MANCHAUG,Manchaug,MA,25,WORCESTER,Worcester,027,42.0945,-71.7482,5,Y
01527,MILLBURY,Millbury,MA,25,WORCESTER,Worcester,027,42.1908,-71.779474,5,Y
01529,MILLVILLE,Millville,MA,25,WORCESTER,Worcester,027,42.039469,-71.577323,5,Y
01531,NEW BRAINTREE,New Braintree,MA,25,WORCESTER,Worcester,027,42.320452,-72.129492,5,Y
01532,NORTHBOROUGH,Northborough,MA,25,WORCESTER,Worcester,027,42.330073,-71.635176,5,Y
01534,NORTHBRIDGE,Northbridge,MA,25,WORCESTER,Worcester,027,42.136202,-71.642674,5,Y
01550,SOUTHBRIDGE,Southbridge,MA,25,WORCESTER,Worcester,027,42.067572,-72.044007,5,Y
01560,SOUTH GRAFTON,South Grafton,MA,25,WORCESTER,Worcester,027,42.174762,-71.679842,5,Y
01561,SOUTH LANCASTER,South Lancaster,MA,25,WORCESTER,Worcester,027,42.4444,-71.6876,5,Y
01562,SPENCER,Spencer,MA,25,WORCESTER,Worcester,027,42.247962,-71.990742,5,Y
01564,STERLING,Sterling,MA,25,WORCESTER,Worcester,027,42.439322,-71.776608,5,Y
01566,STURBRIDGE,Sturbridge,MA,25,WORCESTER,Worcester,027,42.101636,-72.079806,5,Y
01568,UPTON,Upton,MA,25,WORCESTER,Worcester,027,42.176133,-71.604529,5,Y
01585,WEST BROOKFIELD,West Brookfield,MA,25,WORCESTER,Worcester,027,42.227596,-72.164598,5,Y
01586,WEST MILLBURY,West Millbury,MA,25,WORCESTER,Worcester,027,42.1756,-71.8027,5,Y
01588,WHITINSVILLE,Whitinsville,MA,25,WORCESTER,Worcester,027,42.125659,-71.664119,5,Y
01590,SUTTON,Sutton,MA,25,WORCESTER,Worcester,027,42.135437,-71.755846,5,Y
01601,WORCESTER,Worcester,MA,25,WORCESTER,Worcester,027,42.2627,-71.8028,5,Y
01602,WORCESTER,Worcester,MA,25,WORCESTER,Worcester,027,42.274402,-71.847756,5,Y
01603,WORCESTER,Worcester,MA,25,WORCESTER,Worcester,027,42.244677,-71.844808,5,Y
01604,WORCESTER,Worcester,MA,25,WORCESTER,Worcester,027,42.249198,-71.764908,5,Y
01930,GLOUCESTER,Gloucester,MA,25,ESSEX,Essex,009,42.630956,-70.683382,5,Y
01931,GLOUCESTER,Gloucester,MA,25,ESSEX,Essex,009,42.6159,-70.6627,5,Y
01936,HAMILTON,Hamilton,MA,25,ESSEX,Essex,009,42.6208,-70.8578,5,Y
01937,HATHORNE,Hathorne,MA,25,ESSEX,Essex,009,42.5834,-70.9859,5,Y
01938,IPSWICH,Ipswich,MA,25,ESSEX,Essex,009,42.682948,-70.847264,5,Y
01940,LYNNFIELD,Lynnfield,MA,25,ESSEX,Essex,009,42.538193,-71.030538,5,Y
01944,MANCHESTER,Manchester,MA,25,ESSEX,Essex,009,42.57953,-70.765114,5,Y
01945,MARBLEHEAD,Marblehead,MA,25,ESSEX,Essex,009,42.500168,-70.864898,5,Y
01949,MIDDLETON,Middleton,MA,25,ESSEX,Essex,009,42.602573,-71.013696,5,Y
